ID,Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output,Approx_Server_Power(Watts),Cooling_Unit_Power_Consumption(Watts),PUE
2971,2025-05-04 18:00:00,89.00698407787901,23.246322602997363,30.213557222136476,24.331516881205445,0.94,86.47552831237584,49.12956450042957,0.11,0.33,Boost All,3,1304.7859041579118,940.0,1.7204247049301633
2972,2025-05-04 19:00:00,66.06985396286878,22.247119217798677,28.348006366821835,31.24968540214481,0.79,59.92726514433629,62.47846849778088,0.1,7.25,Reduce AHU,1,1022.659203743286,790.0,1.7724958589414022
2973,2025-05-04 20:00:00,71.04338222258217,21.500961542800415,26.195411003368385,20.687513482712266,0.81,72.48410932809756,45.61132274273477,0.08,3.31,Eco Mode,4,1083.8336013377607,810.0,1.7473471933332094
2974,2025-05-04 21:00:00,68.69150019968994,20.275847036721185,21.44318363541167,26.213578435036418,0.77,62.988781014854375,53.98320797528666,0.09,2.21,Maintain,2,1054.9054524561861,770.0,1.7299232345488145
2975,2025-05-04 22:00:00,72.38602664457194,21.256727524964077,24.679020049007168,21.374440108356563,0.83,79.20829378535316,38.8760975986502,0.1,2.63,Maintain,2,1100.3481277282349,830.0,1.7543067317373526
2976,2025-05-04 23:00:00,71.24462439892996,23.577872846241696,28.98603930881184,24.185929470624327,0.74,61.39160552360012,50.22029749268022,0.1,0.19,Reduce AHU,1,1086.3088801068384,740.0,1.6812058831068573
2977,2025-05-05 00:00:00,65.18903793947014,20.498500485876782,27.47356494126923,18.0,0.69,62.34331010138534,39.19202988769592,0.1,6.0,Eco Mode,4,1011.8251666554827,690.0,1.6819359932316635
2978,2025-05-05 01:00:00,57.36085262103506,20.148544106748325,28.033851604767264,21.07032387258564,0.66,58.22604620284364,38.5409053076943,0.06,2.93,Boost All,3,915.5384872387311,660.0,1.7208872256048608
2979,2025-05-05 02:00:00,85.13973069003202,23.29656152877905,25.776183124662197,26.224072499728468,0.92,82.29349546409298,51.97197177688274,0.11,2.22,Increase Chiller,0,1257.218687487394,920.0,1.7317740415063827
2980,2025-05-05 03:00:00,80.45168021004139,24.47605888101189,32.66373596415339,30.46209419671541,1.01,86.30646410958948,64.4873356166473,0.11,6.46,Reduce AHU,1,1199.555666583509,1010.0,1.8419784326279847
2981,2025-05-05 04:00:00,66.40729934368525,20.057708937717315,25.834784688192187,24.20556972778652,0.78,66.19703830799814,49.13896462482346,0.1,0.21,Boost All,3,1026.8097819273287,780.0,1.7596343682429036
2982,2025-05-05 05:00:00,77.20259049741965,21.84441850699952,27.54701294991944,20.97021620842559,0.9,83.1929341183612,46.50395810623812,0.1,3.03,Boost All,3,1159.5918631182617,900.0,1.776135146015778
2983,2025-05-05 06:00:00,11.628374033743157,18.30335966131125,24.284678810619063,21.59379164836219,0.38,20.0,44.81835173084264,0.04,2.41,Reduce AHU,1,353.0290006150408,380.0,2.0763988208843207
2984,2025-05-05 07:00:00,72.48813140361472,23.982689491735485,29.85302276112916,26.359453012529613,0.76,65.32123427366747,48.046593593066845,0.1,2.36,Maintain,2,1101.604016264461,760.0,1.6899030765856862
2985,2025-05-05 08:00:00,40.14563863415,19.02695229020922,26.482383886000004,21.93393319542121,0.56,42.38101380009896,43.22898244215251,0.06,2.07,Reduce AHU,1,703.7913552000449,560.0,1.7956903645695197
2986,2025-05-05 09:00:00,73.38720266811683,20.71336395506093,25.1883425291706,27.18006123128193,0.88,74.82864430734901,56.18619233384056,0.08,3.18,Reduce AHU,1,1112.6625928178369,880.0,1.7908956458861307
2987,2025-05-05 10:00:00,42.31993716209402,18.920334311138443,25.642925178377187,24.81713349528112,0.62,44.01298133422564,53.88444584018591,0.08,0.82,Maintain,2,730.5352270937565,620.0,1.848692817273861
2988,2025-05-05 11:00:00,80.97008330592085,24.291810746856346,31.98077481183269,23.316821332038156,0.91,85.57996719444641,45.19664364615158,0.12,0.68,Increase Chiller,0,1205.9320246628263,910.0,1.7546030633479797
2989,2025-05-05 12:00:00,76.98894106306196,22.47259941222232,25.970331603977804,25.46864301129584,0.95,84.33976610837388,55.5977492330501,0.13,1.47,Maintain,2,1156.963975075662,950.0,1.8211145899662717
2990,2025-05-05 13:00:00,14.059966817208505,15.682682833697037,19.966883000442166,19.158068677739536,0.35,22.94856260429941,33.90471014358279,0.03,4.84,Boost All,3,382.9375918516646,350.0,1.9139870502334402
2991,2025-05-05 14:00:00,55.37074395035808,23.081756192209568,26.96923191573951,23.65653136008816,0.71,56.67638251420706,51.61513034151813,0.08,0.34,Boost All,3,891.0601505894044,710.0,1.796803672042073
2992,2025-05-05 15:00:00,72.40048890714701,23.53257221957273,29.01639785608017,20.717919824498928,0.76,67.61078068870579,42.9546963893916,0.1,3.28,Eco Mode,4,1100.5260135579083,760.0,1.6905788601425094
2993,2025-05-05 16:00:00,93.44187866487,24.903400077768048,30.18940068792973,23.12048801163315,0.93,85.4063759576344,48.45453261078832,0.12,0.88,Boost All,3,1359.335107577901,930.0,1.6841580084377417
2994,2025-05-05 17:00:00,70.06646041176393,21.820663013139907,25.12001044495768,29.739682521193632,0.78,62.64571279290144,55.47702632791383,0.11,5.74,Increase Chiller,0,1071.8174630646963,780.0,1.7277358569711214
2995,2025-05-05 18:00:00,13.261676101426907,15.71837872392849,20.599187144530312,25.960842246783645,0.4,20.0,47.83554119259124,0.05,1.96,Boost All,3,373.118616047551,400.0,2.072045142740943
2996,2025-05-05 19:00:00,46.44530617902482,19.157477543364998,25.36912795992195,24.81241119491012,0.53,38.184510718399984,45.87035924448696,0.07,0.81,Boost All,3,781.2772660020053,530.0,1.6783763243389187
2997,2025-05-05 20:00:00,43.65833765102336,20.726509776634224,25.880705036091115,25.47488249625909,0.64,47.446798593096105,52.83593559499876,0.06,1.47,Maintain,2,746.9975531075874,640.0,1.8567631812681764
2998,2025-05-05 21:00:00,66.58937613692524,20.78078425905218,28.097608401219787,23.134596089782875,0.79,69.1954501825958,47.42453366460129,0.09,0.87,Increase Chiller,0,1029.0493264841805,790.0,1.7676988650282592
2999,2025-05-05 22:00:00,63.55201873934766,22.44351326605302,25.630281513068,25.42663577586345,0.77,66.95275530518548,47.43144797296941,0.1,1.43,Increase Chiller,0,991.6898304939762,770.0,1.7764524514852098
3000,2025-05-05 23:00:00,83.64464691437578,24.276652434575283,27.978321700487637,20.88517404791702,0.9,87.60503498083325,40.309908975205424,0.07,3.11,Increase Chiller,0,1238.8291570468223,900.0,1.7264924262401615
3001,2025-05-06 00:00:00,53.1857271320615,22.386859823683945,27.994893205245056,23.72844630598549,0.67,54.47247963111028,46.17640480177265,0.06,0.27,Increase Chiller,0,864.1844437243565,670.0,1.7752974551503333
3002,2025-05-06 01:00:00,86.99365942355033,24.70154098056621,30.12340140216649,22.819739274297653,0.84,78.02276128619854,42.22949270623685,0.08,1.18,Increase Chiller,0,1280.022010909669,840.0,1.6562387153038407
3003,2025-05-06 02:00:00,69.01288397074515,22.00632698754116,26.197946360325652,22.74200763164461,0.78,72.27439731934993,41.010500021871685,0.1,1.26,Reduce AHU,1,1058.8584728401654,780.0,1.7366423559022142
3004,2025-05-06 03:00:00,48.24791202609925,19.738315922793472,23.6237183568582,25.54173738417021,0.68,55.06165066170105,47.111716495308855,0.06,1.54,Boost All,3,803.4493179210208,680.0,1.8463508336276218
3005,2025-05-06 04:00:00,72.50026969693506,22.15996033648791,28.15899642365858,24.626462704490887,0.89,78.13607461976268,52.574242369262365,0.09,0.63,Increase Chiller,0,1101.7533172723013,890.0,1.8078033313332282
3006,2025-05-06 05:00:00,56.81953787673589,21.103657233680927,26.27132095035988,27.05144632748508,0.79,62.432296086946565,57.78462659256793,0.11,3.05,Maintain,2,908.8803158838515,790.0,1.869201352690486
3007,2025-05-06 06:00:00,62.99430272063995,21.81988530689277,27.76558535440253,24.960539669343238,0.79,70.52408909817302,45.89584006464288,0.07,0.96,Increase Chiller,0,984.8299234638714,790.0,1.8021689645877024
3008,2025-05-06 07:00:00,48.52618060917237,21.470155670010264,28.14708175995389,23.90755415585493,0.64,52.05731817342763,44.50580241960553,0.08,0.09,Eco Mode,4,806.8720214928202,640.0,1.79318650659855
3009,2025-05-06 08:00:00,63.21935181440461,22.40286134625069,30.440800259933035,24.64779004314241,0.68,56.16925683364893,46.15702267403627,0.06,0.65,Eco Mode,4,987.5980273171767,680.0,1.6885392449063807
3010,2025-05-06 09:00:00,52.88109506478662,20.15592305835817,25.187026103691696,26.85912527291787,0.71,54.5668420073562,55.513245803342166,0.08,2.86,Increase Chiller,0,860.4374692968754,710.0,1.8251616478071224
3011,2025-05-06 10:00:00,65.89716587801318,22.799697852957514,30.1170152760737,23.22116904819869,0.78,65.83145571819989,49.6959731504184,0.1,0.78,Increase Chiller,0,1020.5351402995622,780.0,1.7643048918149384
3012,2025-05-06 11:00:00,48.93257031782703,20.554581791663992,28.05809269980293,24.312418286027373,0.63,51.47260361128599,43.82474255991831,0.09,0.31,Reduce AHU,1,811.8706149092725,630.0,1.7759857154953234
3013,2025-05-06 12:00:00,16.063734242168678,15.688830949757028,20.01823348608716,26.270459550571346,0.41,20.907043763923973,49.42832829424165,0.04,2.27,Boost All,3,407.58393117867473,410.0,2.0059277823204127
3014,2025-05-06 13:00:00,94.63549782891178,24.69472039874144,32.849657812863896,23.11081453884381,0.99,93.52038569271086,47.372325333575375,0.1,0.89,Boost All,3,1374.0166232956149,990.0,1.7205153003356386
3015,2025-05-06 14:00:00,29.63867353554845,17.852002737576647,24.40663364587852,21.013303950171544,0.38,23.9571474686307,37.43501117911392,0.04,2.99,Eco Mode,4,574.5556844872459,380.0,1.6613806289970408
3016,2025-05-06 15:00:00,73.52444423341416,22.15446410001157,27.56396482200569,23.049384812804025,0.75,66.8657261959524,42.62467895999436,0.1,0.95,Reduce AHU,1,1114.350664070994,750.0,1.6730376928749409
3017,2025-05-06 16:00:00,87.54385178859917,23.282862750567787,28.333404727417488,23.465586702831803,0.9,85.36632505943365,43.743598882864056,0.08,0.53,Maintain,2,1286.7893769997697,900.0,1.6994151615537942
3018,2025-05-06 17:00:00,84.97529493291623,24.94916753007402,32.42720783949746,23.543434189164035,0.97,94.2272656026053,42.9013952550716,0.1,0.46,Maintain,2,1255.1961276748696,970.0,1.772787597581927
3019,2025-05-06 18:00:00,89.76147609674351,24.469908346694687,29.53092405000718,23.111699217287494,0.94,90.50261806109046,42.20077046705999,0.08,0.89,Increase Chiller,0,1314.0661559899452,940.0,1.7153368920698333
3020,2025-05-06 19:00:00,39.24721497259549,20.41165338739213,25.45120410986005,27.09843304939732,0.55,35.35081771202494,53.545174831256645,0.07,3.1,Boost All,3,692.7407441629246,550.0,1.7939478147262642
3021,2025-05-06 20:00:00,47.69618731219791,19.85095367460822,28.414377022956565,27.03587962360284,0.65,44.39039855264451,58.23965428480642,0.06,3.04,Eco Mode,4,796.6631039400343,650.0,1.8159032303433074
3022,2025-05-06 21:00:00,93.96970263341343,24.452872424967723,29.541515635201584,18.94097296111917,1.0,100.0,40.57149340546087,0.13,5.06,Reduce AHU,1,1365.8273423909852,1000.0,1.7321569637414223
3023,2025-05-06 22:00:00,21.10428914657067,17.268131135158985,24.245350799983143,22.323797063089607,0.37,20.0,42.65892324731539,0.04,1.68,Reduce AHU,1,469.5827565028192,370.0,1.787933532218146
3024,2025-05-06 23:00:00,83.68980107376969,24.119121720477867,28.789024205562164,27.73864738099498,1.03,91.70006281032666,59.605895547266286,0.1,3.74,Reduce AHU,1,1239.3845532073672,1030.0,1.8310576385146105
3025,2025-05-07 00:00:00,44.09843762651639,18.874724070405296,22.03062807071236,25.1912736194892,0.63,46.07090083085281,51.28766103723444,0.09,1.19,Maintain,2,752.4107828061517,630.0,1.8373085745134927
3026,2025-05-07 01:00:00,54.269104299575545,20.26714980558565,21.789820050588247,22.801254714597253,0.66,52.47577218249628,48.30169907139923,0.07,1.2,Reduce AHU,1,877.5099828847792,660.0,1.7521281955451677
3027,2025-05-07 02:00:00,46.73658649088402,20.65593230068954,27.50706161918944,18.0,0.55,46.19043357912115,35.594224111711654,0.04,6.0,Boost All,3,784.8600138378735,550.0,1.700761906968052
3028,2025-05-07 03:00:00,63.700463665863545,21.116081954743816,26.04038857634673,23.309958725715976,0.81,72.36034381053494,45.8497124340646,0.09,0.69,Boost All,3,993.5157030901216,810.0,1.8152865601224675
3029,2025-05-07 04:00:00,63.22958683117506,21.438990313689143,27.772528590225797,25.45572203929796,0.82,72.62945195507432,48.6260424820689,0.1,1.46,Reduce AHU,1,987.7239180234533,820.0,1.8301914988966879
3030,2025-05-07 05:00:00,77.84250609162781,22.81746798822189,30.3320903890832,28.50384021619877,0.82,69.38531493846433,53.54657711548836,0.09,4.5,Maintain,2,1167.4628249270222,820.0,1.7023778252221933
3031,2025-05-07 06:00:00,27.172184707316205,19.122755201553687,24.711273457372027,19.17657961833521,0.41,28.2400405484357,36.34680339148802,0.05,4.82,Eco Mode,4,544.2178718999894,410.0,1.7533747441417091
3032,2025-05-07 07:00:00,67.6875865852524,22.969092638298093,28.027118975223065,21.051373482799555,0.78,68.5993684870471,45.89850454389459,0.08,2.95,Maintain,2,1042.5573149986044,780.0,1.7481603061804272
3033,2025-05-07 08:00:00,73.23553798786338,23.64105880212921,31.31082846479396,23.839903076862356,0.91,81.00306766667376,52.22280460495264,0.11,0.16,Maintain,2,1110.7971172507196,910.0,1.8192315102980257
3034,2025-05-07 09:00:00,61.46474005853574,20.44831362284225,23.24794456627898,27.16000163271104,0.75,62.068786333811005,51.56307243595331,0.07,3.16,Increase Chiller,0,966.0163027199895,750.0,1.7763844128595372
3035,2025-05-07 10:00:00,55.07614863067286,20.32395336483496,25.76672140048977,25.37926486824943,0.77,63.2642902527555,52.60074381949153,0.07,1.38,Maintain,2,887.4366281572762,770.0,1.8676675895143877
3036,2025-05-07 11:00:00,100.0,25.65143242609081,29.05846272061745,23.42633002387757,0.99,92.775333666517,49.905061093102965,0.15,0.57,Eco Mode,4,1440.0,990.0,1.6875
3037,2025-05-07 12:00:00,96.18435688589236,25.524145147591,34.56673396507774,26.681408137562386,0.95,86.5909961400677,52.392992555897,0.11,2.68,Increase Chiller,0,1393.067589696476,950.0,1.6819482464644715
3038,2025-05-07 13:00:00,63.6792852148949,20.25182453119526,27.59778315717121,20.94037353477625,0.76,69.54226744239502,41.422896900968425,0.08,3.06,Eco Mode,4,993.2552081432073,760.0,1.7651608506747678
3039,2025-05-07 14:00:00,89.57571079469234,23.171722361358118,25.68935135724154,21.139698980377467,1.02,98.81406666668695,45.84555699631695,0.14,2.86,Increase Chiller,0,1311.7812427747158,1020.0,1.7775686728394346
3040,2025-05-07 15:00:00,81.07462294586512,22.05445930606944,29.13092542944203,25.87057800445088,0.85,72.66791096478755,52.911444241123775,0.12,1.87,Maintain,2,1207.217862234141,850.0,1.704098263114617
3041,2025-05-07 16:00:00,54.72417227486177,21.16642055057865,24.064469894885544,24.62674579021922,0.69,53.44771814560399,52.33072177026022,0.1,0.63,Increase Chiller,0,883.1073189807997,690.0,1.7813319912197465
3042,2025-05-07 17:00:00,34.23644515374407,19.942756236867613,23.57277817901261,28.674507714195883,0.55,34.7030064792132,53.85167162128505,0.07,4.67,Reduce AHU,1,631.1082753910521,550.0,1.8714827890019423
3043,2025-05-07 18:00:00,45.81503519153656,20.78983951583337,22.66982889100566,26.603897118338413,0.62,46.50070364610262,48.71855610642788,0.07,2.6,Increase Chiller,0,773.5249328558997,620.0,1.8015255535602757
3044,2025-05-07 19:00:00,34.41055709385197,16.874504288742173,18.63342751939424,24.00500324983325,0.59,43.66665807960919,47.26663960311001,0.08,0.01,Maintain,2,633.2498522543792,590.0,1.9317017570546458
3045,2025-05-07 20:00:00,51.2960863382806,20.83904064746741,26.16267552213976,25.90415783227928,0.63,45.847914782790966,52.15514588652066,0.07,1.9,Reduce AHU,1,840.9418619608514,630.0,1.7491599936897049
3046,2025-05-07 21:00:00,55.90773694244849,19.93780955432769,24.73349336013224,22.820398948604748,0.62,47.55225056862358,47.65192835953716,0.07,1.18,Boost All,3,897.6651643921164,620.0,1.6906806954237257
3047,2025-05-07 22:00:00,90.16144826497904,21.902128410196426,23.93983395668292,26.03900389517645,1.0,92.47485048408647,51.73244892860657,0.11,2.04,Increase Chiller,0,1318.9858136592422,1000.0,1.7581582679996497
3048,2025-05-07 23:00:00,44.73931268515048,17.910488762799186,21.612048052414877,20.551544658453427,0.59,47.1585036074521,42.52490246516145,0.09,3.45,Boost All,3,760.2935460273509,590.0,1.7760160573279091
3049,2025-05-08 00:00:00,54.30579459898021,21.095552078053124,27.36911826408664,20.821906460157525,0.59,50.4063944143759,36.7615913334848,0.06,3.18,Reduce AHU,1,877.9612735674567,590.0,1.6720114175453644
3050,2025-05-08 01:00:00,64.31752436943994,22.066064941018404,27.21905352565223,22.903014632262423,0.68,54.38562006061666,49.71553202469613,0.1,1.1,Reduce AHU,1,1001.1055497441113,680.0,1.6792490563795317
3051,2025-05-08 02:00:00,43.73906506002294,19.671729857423458,25.40243950898946,24.981607209206352,0.6,41.01958493960774,54.23934968171063,0.08,0.98,Eco Mode,4,747.9905002382822,600.0,1.8021492249017361
3052,2025-05-08 03:00:00,60.81482133447963,20.855191293743555,23.721802717581465,22.07411935313405,0.67,55.88751698975037,43.58640207011119,0.08,1.93,Increase Chiller,0,958.0223024140995,670.0,1.6993574140306356
3053,2025-05-08 04:00:00,79.02878663617822,24.24902229329887,29.48782188244111,26.326182925273702,0.87,75.87680907052162,52.371242229907615,0.1,2.33,Reduce AHU,1,1182.054075624992,870.0,1.7360069373645208
3054,2025-05-08 05:00:00,60.665081198826655,20.789678369686104,21.51747149795355,24.00239146419188,0.75,62.39127093786125,49.24196837627081,0.07,0.0,Eco Mode,4,956.1804987455679,750.0,1.7843707343790634
3055,2025-05-08 06:00:00,72.19482735756813,20.768398924591036,25.275065535008014,22.53709697487411,0.89,79.9477990675356,49.26739576536134,0.08,1.46,Maintain,2,1097.996376498088,890.0,1.8105673379711285
3056,2025-05-08 07:00:00,86.72869074789422,22.895533663100075,25.926463245843177,25.2736283591708,1.01,91.766681851422,54.44409345421679,0.14,1.27,Maintain,2,1276.762896199099,1010.0,1.7910630885395813
3057,2025-05-08 08:00:00,69.98937937600219,24.41822451546925,31.783784483740043,25.85123941585484,0.83,71.97652433157715,50.23158091313081,0.12,1.85,Increase Chiller,0,1070.8693663248268,830.0,1.7750711955170786
3058,2025-05-08 09:00:00,60.47801644104528,18.86546291636011,24.279040193005585,26.93161617035589,0.82,65.63027568371568,58.31016470247914,0.08,2.93,Boost All,3,953.879602224857,820.0,1.8596472742339891
3059,2025-05-08 10:00:00,57.75373116611696,22.36385828593665,24.287970977505505,22.95840423228456,0.64,50.26582174162906,47.45989745122181,0.09,1.04,Reduce AHU,1,920.3708933432387,640.0,1.695371838276204
3060,2025-05-08 11:00:00,68.78229701870778,21.351589954878435,24.3107975777771,25.66295509025283,0.87,73.97583711082419,55.99214657540223,0.07,1.66,Increase Chiller,0,1056.0222533301057,870.0,1.8238462752621971
3061,2025-05-08 12:00:00,88.07658832266078,24.284028123207012,29.058573364354466,23.661671249940827,0.89,82.1348628187111,47.42270308621559,0.09,0.34,Maintain,2,1293.3420363687276,890.0,1.6881396993009077
3062,2025-05-08 13:00:00,43.6915405871931,19.98581586116236,25.95148868388003,28.98949768823629,0.55,34.2609582519626,55.21373959546176,0.06,4.99,Reduce AHU,1,747.4059492224751,550.0,1.7358785417378118
3063,2025-05-08 14:00:00,57.17377832701911,21.46437738411707,22.418607191771542,26.924783431295097,0.68,50.58959541430981,55.64874589399325,0.1,2.92,Boost All,3,913.237473422335,680.0,1.7446036981506208
3064,2025-05-08 15:00:00,76.1589034934307,22.108570650599862,26.495509741218253,18.32327964569693,0.73,69.4567150820899,34.35351176715928,0.1,5.68,Maintain,2,1146.7545129691975,730.0,1.6365791385550084
3065,2025-05-08 16:00:00,78.80828716676835,22.38897490946922,28.38907289517659,23.50787500521132,0.82,75.49799012427793,43.26578102912209,0.11,0.49,Reduce AHU,1,1179.3419321512506,820.0,1.695303014032774
3066,2025-05-08 17:00:00,64.583696730326,20.8721735094538,28.751244658944017,24.991912558496026,0.78,63.69612897387889,53.77687411217399,0.07,0.99,Boost All,3,1004.3794697830098,780.0,1.7765989085465024
3067,2025-05-08 18:00:00,53.36571472718133,19.86224112134481,24.498656121693376,19.993751320876903,0.56,47.182914359097694,36.139228724739255,0.06,4.01,Maintain,2,866.3982911443303,560.0,1.6463539987600364
3068,2025-05-08 19:00:00,74.36697214444385,22.498092421381404,28.616790045244336,22.63563068393852,0.88,79.67038530696487,49.23945974763444,0.13,1.36,Reduce AHU,1,1124.7137573766595,880.0,1.7824212998448223
3069,2025-05-08 20:00:00,38.9691169439838,18.400723845226477,22.73740623655465,19.852844940030785,0.53,43.29814152285921,37.642379685843714,0.07,4.15,Increase Chiller,0,689.3201384110007,530.0,1.768873518220053
3070,2025-05-08 21:00:00,41.932595600780914,18.082559387046725,25.05065059840044,21.76789795635872,0.64,51.75847668185328,46.10882127677058,0.06,2.23,Reduce AHU,1,725.7709258896052,640.0,1.8818209398723535
3071,2025-05-08 22:00:00,68.63150647066287,21.940793199073354,32.359181859444384,22.292793823699583,0.7,60.6514518223634,42.91374046048072,0.08,1.71,Eco Mode,4,1054.1675295891532,700.0,1.664031076989077
3072,2025-05-08 23:00:00,90.62068159937006,24.757697719106925,28.35332902125425,28.1291129737113,0.95,85.67322539378961,52.48369816596716,0.11,4.13,Maintain,2,1324.6343836722517,950.0,1.7171790281982098
3073,2025-05-09 00:00:00,76.15319412596197,22.523467294908563,27.79531926074797,19.015533281236188,0.77,73.98960606801344,36.550711047837375,0.1,4.98,Increase Chiller,0,1146.6842877493323,770.0,1.6715013087964485
3074,2025-05-09 01:00:00,95.22736722295552,22.89813750177986,28.8568451692361,24.0603874244068,0.99,93.46211637086644,49.13065031101053,0.14,0.06,Eco Mode,4,1381.296616842353,990.0,1.7167178923981887
3075,2025-05-09 02:00:00,76.0759440748119,22.62096285190725,26.3436512591739,19.81734410784999,0.74,68.9401569574879,37.69609538155305,0.07,4.18,Eco Mode,4,1145.7341121201862,740.0,1.6458741100329348
3076,2025-05-09 03:00:00,64.88194825998342,20.721947804658907,24.51159941355638,26.464777338159426,0.73,60.65252736831182,49.15629717284447,0.11,2.46,Eco Mode,4,1008.047963597796,730.0,1.724171890982823
3077,2025-05-09 04:00:00,63.18543003480936,20.901312346059715,24.742045729719784,23.589926983697925,0.69,57.56122151212382,46.02878772897065,0.09,0.41,Reduce AHU,1,987.1807894281551,690.0,1.6989601169201203
3078,2025-05-09 05:00:00,80.92882282051418,24.53575212178922,29.460853675302943,24.81024256226637,0.85,73.89914246823066,51.68428609942357,0.08,0.81,Reduce AHU,1,1205.4245206923247,850.0,1.7051457684897684
3079,2025-05-09 06:00:00,57.84058568473565,21.191697077437432,25.81623202519213,24.792999775900448,0.72,59.22507471107858,48.889173073704,0.08,0.79,Boost All,3,921.4392039222485,720.0,1.781386332310595
3080,2025-05-09 07:00:00,26.60070286209806,19.237515203773995,24.908241013783535,26.305463973615925,0.57,35.8833795351411,57.21952372946169,0.05,2.31,Maintain,2,537.1886452038061,570.0,2.0610797623686654
3081,2025-05-09 08:00:00,29.977659087365844,16.735041378380433,21.97047201311612,24.574380018304147,0.54,36.53322163297943,48.729760083981816,0.08,0.57,Boost All,3,578.7252067745999,540.0,1.9330853290624292
3082,2025-05-09 09:00:00,73.44947144007526,22.16187973057775,23.2280105644534,23.41352963580776,0.72,63.67770030696032,42.07353580648727,0.08,0.59,Maintain,2,1113.4284987129256,720.0,1.6466513124392705
3083,2025-05-09 10:00:00,86.85734811126295,24.52492735726277,32.88655050491536,28.36620778298793,0.95,84.3804340344601,55.19833887165345,0.14,4.37,Eco Mode,4,1278.3453817685343,950.0,1.7431481456800952
3084,2025-05-09 11:00:00,63.23870558000457,21.11593605114492,25.60700882766523,23.815177088866303,0.73,58.851217011338015,51.24777496447777,0.09,0.18,Eco Mode,4,987.8360786340562,730.0,1.738989004136615
3085,2025-05-09 12:00:00,93.44192983623894,25.028140374022136,31.04465365223069,21.94671979759852,1.04,100.0,48.16309576823147,0.11,2.05,Maintain,2,1359.335736985739,1040.0,1.7650795691623244
3086,2025-05-09 13:00:00,92.58766756312872,24.410111584605964,28.96644009722549,26.126923664636823,1.04,96.20301905392454,53.78696359714475,0.12,2.13,Maintain,2,1348.8283110264833,1040.0,1.7710395693048144
3087,2025-05-09 14:00:00,69.63562038916788,22.025919380279397,27.62957668654657,23.42001884457516,0.85,77.5092889641044,45.417542306212,0.1,0.58,Reduce AHU,1,1066.5181307867651,850.0,1.796985982200752
3088,2025-05-09 15:00:00,100.0,27.15484432708474,29.5522675387226,18.29518920971169,0.99,99.67835637615433,38.641936772266135,0.13,5.7,Increase Chiller,0,1440.0,990.0,1.6875
3089,2025-05-09 16:00:00,52.26060466629875,21.66016965506169,22.933524082616,23.933344139621976,0.6,43.083840044328056,50.68441046973045,0.06,0.07,Boost All,3,852.8054373954747,600.0,1.7035602421021616
3090,2025-05-09 17:00:00,76.61292805796248,23.646251841615214,28.98931636291404,25.425446414518674,0.92,82.65034359192296,52.38055064385792,0.11,1.43,Boost All,3,1152.3390151129386,920.0,1.798376161818866
3091,2025-05-09 18:00:00,76.66868554151579,22.44073934714189,26.24257666745503,25.030058239486348,0.86,74.49599371871085,52.06730343005152,0.09,1.03,Boost All,3,1153.024832160644,860.0,1.745864248550877
3092,2025-05-09 19:00:00,70.20957026269762,21.470702894087456,25.74124514592845,22.415719566638632,0.78,68.06423606309438,46.54188452446015,0.08,1.58,Boost All,3,1073.5777142311808,780.0,1.7265426523487215
3093,2025-05-09 20:00:00,81.21564898771051,22.79620526779479,25.90059354043859,24.741796154803765,0.97,90.80065402860572,48.9543548079733,0.09,0.74,Reduce AHU,1,1208.9524825488393,970.0,1.8023474983524126
3094,2025-05-09 21:00:00,44.59468424926079,18.44023465374256,23.48811133465929,26.23488777454512,0.57,40.32096063458599,48.58927502099212,0.05,2.23,Increase Chiller,0,758.5146162659076,570.0,1.7514687097343666
3095,2025-05-09 22:00:00,76.32967237992125,22.39935491134052,27.585242695380536,25.72067859945334,0.9,82.29433552418647,48.86501589000129,0.08,1.72,Increase Chiller,0,1148.8549702730315,900.0,1.783388698563153
3096,2025-05-09 23:00:00,36.24367381232448,18.742372435303988,23.800352264194014,22.29319372880992,0.56,44.96700798479958,40.47029927448819,0.08,1.71,Reduce AHU,1,655.7971878915911,560.0,1.8539225393759582
3097,2025-05-10 00:00:00,87.82250609127745,23.834855084932805,29.990942976587743,21.19550663093089,0.87,83.97636823657042,40.08868891925571,0.09,2.8,Increase Chiller,0,1290.2168249227125,870.0,1.6743052665214744
3098,2025-05-10 01:00:00,71.11254039333939,21.067531976468704,26.610587346095883,19.555823969620285,0.77,70.59895685269764,41.51495337739288,0.08,4.44,Reduce AHU,1,1084.6842468380744,770.0,1.7098840074838373
3099,2025-05-10 02:00:00,91.27819531617786,24.512131906112927,32.05294844448895,23.33781168700007,1.0,93.19988831547757,50.23992800980796,0.14,0.66,Increase Chiller,0,1332.7218023889877,1000.0,1.750344143997222
3100,2025-05-10 03:00:00,53.01704595337077,20.09167992645001,26.21281001688318,25.109939571478968,0.7,54.09737618148857,52.45038372377344,0.08,1.11,Eco Mode,4,862.1096652264605,700.0,1.811961665939707
3101,2025-05-10 04:00:00,53.81755893044194,20.29579345607517,24.28463145206676,25.19770065089537,0.62,44.85225773548298,51.370449906040825,0.08,1.2,Reduce AHU,1,871.9559748444359,620.0,1.71104507324537
